TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2023,9,6,14,1,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,9,7,10,48,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,9,7,15,18,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,9,7,18,18,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,9,8,14,51,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,9,8,16,36,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,9,10,18,57,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,10,4,17,41,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,10,5,13,28,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,10,16,13,0,20XX W 42ND AVE,Kerrisdale,488732.6729,5453440.356
Other Theft,2023,8,12,15,6,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,8,19,19,50,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,10,11,12,32,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,11,7,20,36,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,11,17,16,19,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,11,25,11,12,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,12,15,18,42,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,12,15,21,56,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,12,24,10,59,20XX W 42ND AVE,Kerrisdale,488740.6652,5453440.11
Other Theft,2023,10,27,1,30,20XX W 42ND AVE,Kerrisdale,488856.6708,5453427.401
Other Theft,2023,12,5,13,0,20XX W 42ND AVE,Kerrisdale,488873.7157,5453436.026
Other Theft,2023,10,13,23,30,20XX W 44TH AVE,Kerrisdale,488912.4592,5453229.901
Other Theft,2023,4,11,16,25,20XX W 4TH AVE,Kitsilano,488907.3836,5457277.036
Other Theft,2023,2,25,15,40,20XX W 4TH AVE,Kitsilano,488907.8088,5457277.026
Other Theft,2023,8,18,13,35,20XX W 4TH AVE,Kitsilano,488907.8088,5457277.026
Other Theft,2023,11,11,18,38,20XX W 4TH AVE,Kitsilano,488907.8088,5457277.026
Other Theft,2023,11,15,6,55,20XX W 4TH AVE,Kitsilano,488951.0627,5457275.969
Other Theft,2023,9,25,10,55,20XX W 4TH AVE,Kitsilano,488974.0587,5457266.26
Other Theft,2023,1,8,21,12,20XX W 4TH AVE,Kitsilano,489024.0382,5457265.038
Other Theft,2023,3,10,14,50,20XX W 4TH AVE,Kitsilano,489024.0382,5457265.038
Other Theft,2023,1,19,10,55,20XX W 4TH AVE,Kitsilano,489053.9832,5457264.306
Other Theft,2023,8,7,11,46,20XX W 4TH AVE,Kitsilano,489053.9832,5457264.306
Other Theft,2023,8,13,19,0,20XX W 4TH AVE,Kitsilano,489053.9832,5457264.306
Other Theft,2023,1,9,11,13,20XX W BROADWAY AVE,Kitsilano,488894.7179,5456790.3
Other Theft,2023,3,1,15,10,20XX W BROADWAY AVE,Kitsilano,488894.7179,5456790.3
Other Theft,2023,3,13,17,39,20XX W BROADWAY AVE,Kitsilano,488894.7179,5456790.3
Other Theft,2023,6,13,17,58,20XX W BROADWAY AVE,Kitsilano,488894.7179,5456790.3
Other Theft,2023,8,6,16,0,20XX W BROADWAY AVE,Kitsilano,488894.7179,5456790.3
Other Theft,2023,9,7,16,9,20XX W BROADWAY AVE,Kitsilano,488894.7179,5456790.3
Other Theft,2023,8,19,21,16,20XX WALL ST,Grandview-Woodland,495504.9524,5459265.406
Other Theft,2023,10,7,19,47,20XX WOODLAND DR,Grandview-Woodland,494643.1883,5457073.893
Other Theft,2023,3,17,16,44,21XX ARBUTUS ST,Kitsilano,488886.8477,5457155.711
Other Theft,2023,4,9,18,0,21XX CYPRESS ST,Kitsilano,489235.6292,5457146.674
Other Theft,2023,11,27,15,52,21XX DUNDAS ST,Grandview-Woodland,495622.7494,5459123.183
Other Theft,2023,7,20,22,0,21XX E 1ST AVE,Grandview-Woodland,495524.9397,5457425.224
Other Theft,2023,7,20,2,0,21XX E 3RD AVE,Grandview-Woodland,495539.1068,5457215.266
Other Theft,2023,6,20,14,30,21XX E HASTINGS ST,Grandview-Woodland,495568.6492,5458719.768
Other Theft,2023,11,5,14,30,21XX E HASTINGS ST,Grandview-Woodland,495568.6492,5458719.768
Other Theft,2023,5,29,19,0,21XX OXFORD ST,Grandview-Woodland,495589.7081,5459215.371
Other Theft,2023,10,26,13,3,21XX RUPERT ST,Hastings-Sunrise,497534.8414,5456951.774
Other Theft,2023,10,15,13,23,21XX TRIUMPH ST,Grandview-Woodland,495593.6754,5459024.523
Other Theft,2023,12,5,8,26,21XX TRIUMPH ST,Grandview-Woodland,495626.0726,5459015.225
Other Theft,2023,10,18,15,14,21XX TRUTCH ST,Kitsilano,487205.6202,5457208.555
Other Theft,2023,8,8,0,20,21XX W 10TH AVE,Kitsilano,488803.4793,5456695.018
Other Theft,2023,5,30,0,0,21XX W 12TH AVE,Kitsilano,488766.4173,5456479.886
Other Theft,2023,6,29,0,0,21XX W 12TH AVE,Kitsilano,488766.4173,5456479.886
Other Theft,2023,7,10,13,0,21XX W 12TH AVE,Kitsilano,488766.4173,5456479.886
Other Theft,2023,8,31,14,49,21XX W 14TH AVE,Kitsilano,488748.8499,5456284.821
Other Theft,2023,7,8,0,0,21XX W 2ND AVE,Kitsilano,488846.6474,5457477.072
Other Theft,2023,6,6,15,0,21XX W 2ND AVE,Kitsilano,488853.0283,5457467.758
Other Theft,2023,2,5,12,0,21XX W 41ST AVE,Kerrisdale,488503.9281,5453545.475
Other Theft,2023,7,1,12,6,21XX W 41ST AVE,Kerrisdale,488513.9985,5453545.247
Other Theft,2023,8,8,16,14,21XX W 41ST AVE,Kerrisdale,488513.9985,5453545.247
Other Theft,2023,5,15,15,0,21XX W 41ST AVE,Kerrisdale,488627.6809,5453542.222
Other Theft,2023,7,16,21,9,21XX W 41ST AVE,Kerrisdale,488658.6343,5453541.391
Other Theft,2023,6,8,9,0,21XX W 41ST AVE,Kerrisdale,488667.4782,5453541.154
Other Theft,2023,4,5,10,0,21XX W 42ND AVE,Kerrisdale,488511.0798,5453445.44
Other Theft,2023,2,2,11,20,21XX W 42ND AVE,Kerrisdale,488668.242,5453429.704
Other Theft,2023,6,18,17,48,21XX W 44TH AVE,Kerrisdale,488515.58,5453239.386
Other Theft,2023,12,7,18,45,21XX W 4TH AVE,Kitsilano,488718.891,5457281.716
Other Theft,2023,6,20,12,35,21XX W 4TH AVE,Kitsilano,488771.5331,5457271.26
Other Theft,2023,7,12,12,4,21XX W 4TH AVE,Kitsilano,488771.5331,5457271.26
Other Theft,2023,12,17,19,30,21XX W 4TH AVE,Kitsilano,488771.5331,5457271.26
Other Theft,2023,11,6,0,44,21XX W 4TH AVE,Kitsilano,488775.0649,5457280.319
Other Theft,2023,9,24,17,32,21XX W 4TH AVE,Kitsilano,488794.6643,5457270.687
Other Theft,2023,11,28,17,30,21XX W 4TH AVE,Kitsilano,488831.2397,5457278.924
Other Theft,2023,11,27,16,45,21XX W 4TH AVE,Kitsilano,488834.3157,5457269.698
Other Theft,2023,2,3,19,5,21XX W 4TH AVE,Kitsilano,488848.8851,5457278.482
Other Theft,2023,7,6,16,37,21XX W 4TH AVE,Kitsilano,488877.2732,5457268.63
Other Theft,2023,11,18,19,49,21XX W 4TH AVE,Kitsilano,488880.5766,5457268.547
Other Theft,2023,1,14,18,41,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,1,23,15,7,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,2,3,13,23,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,2,6,15,45,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,3,4,10,49,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,3,5,14,13,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,3,25,18,51,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,3,27,18,8,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,4,11,15,48,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,4,19,12,40,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,5,26,16,5,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,5,26,19,57,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,6,22,15,20,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,7,3,15,33,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,7,5,10,26,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,7,5,10,29,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,7,5,13,48,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,7,5,19,26,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,9,17,14,3,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,9,21,19,16,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,3,0,5,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,10,12,32,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,11,14,19,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,11,14,58,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,11,16,39,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,11,17,0,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,16,17,47,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,18,18,15,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,18,18,30,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,10,19,15,0,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,11,2,15,30,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,11,10,13,47,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,11,20,17,0,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,11,20,18,52,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,11,21,18,24,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,11,28,19,5,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,11,29,18,4,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,3,20,44,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,4,14,25,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,6,16,7,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,6,17,42,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,6,17,45,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,6,18,46,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,6,19,36,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,10,17,0,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,10,17,10,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,11,15,10,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,14,19,10,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,14,19,31,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,14,19,58,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,12,31,10,21,21XX W 4TH AVE,Kitsilano,488880.804,5457277.688
Other Theft,2023,8,4,15,22,21XX W 59TH AVE,Kerrisdale,488712.683,5451719.316
Other Theft,2023,8,19,1,30,21XX W 59TH AVE,Kerrisdale,488730.8132,5451719.79
Other Theft,2023,5,12,6,30,21XX W 7TH AVE,Kitsilano,488783.739,5456989.046
Other Theft,2023,2,18,5,52,21XX W 7TH AVE,Kitsilano,488839.9836,5456996.763
Other Theft,2023,12,5,10,31,21XX W 8TH AVE,Kitsilano,488738.8615,5456898.655
Other Theft,2023,10,21,14,0,21XX W BROADWAY AVE,Kitsilano,488729.2641,5456794.878
Other Theft,2023,6,6,15,30,21XX W BROADWAY AVE,Kitsilano,488775.3839,5456793.596
Other Theft,2023,7,11,20,47,21XX W BROADWAY AVE,Kitsilano,488775.3839,5456793.596
Other Theft,2023,5,16,8,30,21XX W BROADWAY AVE,Kitsilano,488785.2667,5456793.321
Other Theft,2023,7,14,18,30,21XX WALL ST,Grandview-Woodland,495544.2928,5459360.663
Other Theft,2023,11,15,3,30,22XX ALMA ST,Kitsilano,486489.6721,5457124.258
Other Theft,2023,5,26,5,0,22XX BLENHEIM ST,Kitsilano,487072.9334,5457117.501
Other Theft,2023,1,2,16,12,22XX CASSIAR ST,Hastings-Sunrise,497748.1637,5456793.736
Other Theft,2023,1,13,12,55,22XX COMMERCIAL DR,Grandview-Woodland,494920.39,5456839.945
Other Theft,2023,5,22,20,49,22XX COMMERCIAL DR,Grandview-Woodland,494920.39,5456839.945
Other Theft,2023,1,15,13,45,22XX COMMERCIAL DR,Grandview-Woodland,494920.4954,5456847.709
Other Theft,2023,4,12,10,0,22XX COMMERCIAL DR,Grandview-Woodland,494920.4954,5456847.709
Other Theft,2023,11,23,14,50,22XX COMMERCIAL DR,Grandview-Woodland,494920.4954,5456847.709
Other Theft,2023,9,23,20,33,22XX COMMERCIAL DR,Grandview-Woodland,494920.9434,5456880.708
Other Theft,2023,10,2,23,44,22XX COMMERCIAL DR,Grandview-Woodland,494920.9434,5456880.708
Other Theft,2023,4,26,22,30,22XX COMMERCIAL DR,Grandview-Woodland,494921.2333,5456902.061
Other Theft,2023,3,26,14,40,22XX COMMERCIAL DR,Grandview-Woodland,494929.6123,5456845.644
Other Theft,2023,10,28,20,0,22XX COMMERCIAL DR,Grandview-Woodland,494930.6664,5456923.289
Other Theft,2023,1,1,0,0,22XX COMMISSIONER ST,Grandview-Woodland,495714.6344,5459749.909
Other Theft,2023,5,13,14,30,22XX CORNWALL AVE,Kitsilano,488704.4649,5457766.035
Other Theft,2023,9,22,1,0,22XX CORNWALL AVE,Kitsilano,488704.4649,5457766.035
Other Theft,2023,11,12,12,45,22XX E 7TH AVE,Grandview-Woodland,495647.6597,5456817.398
Other Theft,2023,8,16,0,0,22XX E 7TH AVE,Grandview-Woodland,495682.4326,5456826.76
Other Theft,2023,6,15,12,0,22XX E BROADWAY AVE,Grandview-Woodland,495674.5792,5456615.668
Other Theft,2023,12,24,12,0,22XX E HASTINGS ST,Grandview-Woodland,495660.3565,5458710.406
Other Theft,2023,12,1,16,31,22XX E HASTINGS ST,Grandview-Woodland,495665.5285,5458719.534
Other Theft,2023,11,7,22,0,22XX ETON ST,Grandview-Woodland,495746.228,5459426.06
Other Theft,2023,11,15,13,38,22XX NAPIER ST,Grandview-Woodland,495649.3412,5458002.269
Other Theft,2023,10,21,18,41,22XX NAPIER ST,Grandview-Woodland,495738.3648,5458009.428
Other Theft,2023,9,17,0,44,22XX REDBUD LANE,Kitsilano,488588.2675,5456537.306
Other Theft,2023,8,9,9,12,22XX SW MARINE DR,Kerrisdale,488459.105,5451981.124
Other Theft,2023,5,10,13,0,22XX TRIUMPH ST,Grandview-Woodland,495716.2186,5459014.567
Other Theft,2023,12,13,12,53,22XX W 12TH AVE,Kitsilano,488574.1088,5456497.147
Other Theft,2023,1,7,17,30,22XX W 12TH AVE,Kitsilano,488576.8371,5456487.84
Other Theft,2023,1,6,12,0,22XX W 43RD AVE,Kerrisdale,488403.0796,5453340.274
Other Theft,2023,2,1,20,55,22XX W 4TH AVE,Kitsilano,488570.1851,5457285.329
Other Theft,2023,7,1,11,0,22XX W 4TH AVE,Kitsilano,488570.1851,5457285.329
Other Theft,2023,10,3,20,44,22XX W 4TH AVE,Kitsilano,488570.1851,5457285.329
Other Theft,2023,10,20,15,1,22XX W 4TH AVE,Kitsilano,488570.1851,5457285.329
Other Theft,2023,10,23,10,5,22XX W 4TH AVE,Kitsilano,488570.1851,5457285.329
Other Theft,2023,1,8,17,5,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,5,19,18,55,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,7,7,15,14,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,8,3,17,9,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,9,4,12,18,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,9,5,17,3,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,9,29,10,51,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,10,1,18,53,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,10,8,18,31,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,10,19,18,5,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,11,30,17,36,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,12,10,17,55,22XX W 4TH AVE,Kitsilano,488629.2703,5457274.748
Other Theft,2023,2,8,15,47,22XX W 4TH AVE,Kitsilano,488645.9664,5457283.49
Other Theft,2023,2,13,16,40,22XX W 4TH AVE,Kitsilano,488645.9664,5457283.49
Other Theft,2023,2,26,12,18,22XX W 4TH AVE,Kitsilano,488645.9664,5457283.49
Other Theft,2023,4,10,20,56,22XX W 4TH AVE,Kitsilano,488645.9664,5457283.49
Other Theft,2023,8,22,16,59,22XX W 4TH AVE,Kitsilano,488645.9664,5457283.49
Other Theft,2023,10,28,20,8,22XX W 4TH AVE,Kitsilano,488645.9664,5457283.49
Other Theft,2023,12,27,16,48,22XX W 4TH AVE,Kitsilano,488645.9664,5457283.49
Other Theft,2023,2,16,18,28,22XX W 4TH AVE,Kitsilano,488652.5567,5457283.332
Other Theft,2023,10,10,13,30,22XX W 4TH AVE,Kitsilano,488652.5567,5457283.332
Other Theft,2023,12,11,16,20,22XX W 4TH AVE,Kitsilano,488652.5567,5457283.332
Other Theft,2023,12,11,16,27,22XX W 4TH AVE,Kitsilano,488652.5567,5457283.332
Other Theft,2023,7,23,17,0,22XX W 4TH AVE,Kitsilano,488662.2186,5457273.948
Other Theft,2023,3,28,15,10,22XX W 4TH AVE,Kitsilano,488705.2734,5457282.05
Other Theft,2023,5,18,17,0,22XX W 4TH AVE,Kitsilano,488705.2734,5457282.05
Other Theft,2023,10,22,16,2,22XX W 4TH AVE,Kitsilano,488705.2734,5457282.05
Other Theft,2023,9,2,16,40,22XX W 4TH AVE,Kitsilano,488708.5682,5457281.97
Other Theft,2023,10,30,18,33,22XX W 4TH AVE,Kitsilano,488708.5682,5457281.97
Other Theft,2023,11,7,12,2,22XX W 4TH AVE,Kitsilano,488708.5682,5457281.97
Other Theft,2023,11,14,18,9,22XX W 4TH AVE,Kitsilano,488708.5682,5457281.97
Other Theft,2023,2,7,17,46,22XX W 6TH AVE,Kitsilano,488564.8797,5457096.643
Other Theft,2023,9,30,19,45,22XX W 8TH AVE,Kitsilano,488659.0599,5456909.281
Other Theft,2023,5,12,17,0,22XX W BROADWAY AVE,Kitsilano,488555.3549,5456799.69
Other Theft,2023,11,28,22,30,22XX W BROADWAY AVE,Kitsilano,488555.6076,5456808.831
Other Theft,2023,1,16,9,5,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,1,25,9,8,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,2,2,8,31,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,2,2,12,42,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,3,2,17,0,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,3,8,13,20,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,4,4,12,25,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,5,24,14,59,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,7,5,15,25,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,8,6,19,24,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,8,7,17,44,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,8,30,13,10,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,8,30,16,44,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,8,31,10,27,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,9,2,12,6,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,9,2,19,44,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,9,2,20,19,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,9,28,15,16,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,9,28,22,21,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,9,29,19,0,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,11,2,16,2,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,11,18,17,18,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,11,20,11,25,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,11,22,19,32,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,12,2,15,53,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,12,10,16,40,22XX W BROADWAY AVE,Kitsilano,488646.899,5456797.16
Other Theft,2023,1,30,16,0,22XX WALL ST,Grandview-Woodland,495685.7737,5459608.374
Other Theft,2023,9,1,11,35,23XX E HASTINGS ST,Grandview-Woodland,495801.6532,5458719.114
Other Theft,2023,11,23,13,44,23XX E HASTINGS ST,Grandview-Woodland,495801.6532,5458719.114
Other Theft,2023,3,21,20,0,23XX E HASTINGS ST,Grandview-Woodland,495834.1348,5458709.869
Other Theft,2023,6,29,21,50,23XX E HASTINGS ST,Grandview-Woodland,495837.7755,5458719.001
Other Theft,2023,7,4,5,43,23XX E HASTINGS ST,Grandview-Woodland,495845,5458718.979
Other Theft,2023,9,10,10,5,23XX E HASTINGS ST,Grandview-Woodland,495845,5458718.979
Other Theft,2023,11,14,23,30,23XX E PENDER ST,Grandview-Woodland,495817.2658,5458614.943
Other Theft,2023,7,22,19,0,23XX FRANKLIN ST,Grandview-Woodland,495819.1326,5458818.479
Other Theft,2023,8,22,6,30,23XX TRINITY ST,Grandview-Woodland,495849.0607,5459624.536
Other Theft,2023,11,7,18,41,23XX VICTORIA DR,Grandview-Woodland,495202.9641,5456801.953
Other Theft,2023,11,12,15,21,23XX VINE ST,Kitsilano,488527.9204,5456975.329
Other Theft,2023,8,19,8,30,23XX W 3RD AVE,Kitsilano,488483.3666,5457388.197
Other Theft,2023,5,16,12,31,23XX W 41ST AVE,Kerrisdale,488276.4029,5453551.577
Other Theft,2023,9,29,16,5,23XX W 43RD AVE,Kerrisdale,488303.5798,5453343.431
Other Theft,2023,2,5,20,0,23XX W 4TH AVE,Kitsilano,488389.8312,5457292.636
Other Theft,2023,2,28,10,30,23XX W 4TH AVE,Kitsilano,488389.8312,5457292.636
Other Theft,2023,1,10,18,30,23XX W 4TH AVE,Kitsilano,488464.6247,5457280.228
Other Theft,2023,9,14,10,50,23XX W 4TH AVE,Kitsilano,488464.6247,5457280.228
Other Theft,2023,8,14,22,35,23XX W 4TH AVE,Kitsilano,488511.6253,5457287.335
Other Theft,2023,9,14,10,53,23XX W 4TH AVE,Kitsilano,488511.6253,5457287.335
Other Theft,2023,1,3,17,5,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,2,14,11,30,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,3,2,12,50,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,5,10,16,40,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,7,15,22,47,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,9,25,15,30,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,10,17,18,0,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,12,13,17,30,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,12,17,14,24,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,12,27,12,3,23XX W 4TH AVE,Kitsilano,488514.0599,5457287.229
Other Theft,2023,1,21,8,25,23XX W 4TH AVE,Kitsilano,488533.2774,5457277.24
Other Theft,2023,3,15,22,19,23XX W 4TH AVE,Kitsilano,488533.2774,5457277.24
Other Theft,2023,4,4,9,10,23XX W 4TH AVE,Kitsilano,488533.2774,5457277.24
Other Theft,2023,4,27,9,6,23XX W 4TH AVE,Kitsilano,488533.2774,5457277.24
Other Theft,2023,4,29,7,55,23XX W 4TH AVE,Kitsilano,488533.2774,5457277.24
Other Theft,2023,9,8,8,14,23XX W 4TH AVE,Kitsilano,488533.2774,5457277.24
Other Theft,2023,9,29,17,0,23XX W BROADWAY AVE,Kitsilano,488475.8049,5456801.898
Other Theft,2023,10,30,19,0,24XX CAMBRIDGE ST,Hastings-Sunrise,496010.6786,5459337.351
